"book","line","text"
"br",1986,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",1987,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",1988,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",1989,"RT @arthursantosx: Hoje tem Brasil e ele não pode perder pq a gnt arrumou briga com todos os paises da copa"
"br",1990,"RT @luIapeIobrasiIl: nessa copa do mundo vou torcer pro Brasil feito um condenado... RUMO AO HEXA"
"br",1991,"HOJE TEM BRASIL... amanhã estamos sem educação, saude . Deveríamos esquecer essa copa e focar nos nossos educadores… https://t.co/1OUgrOt9MH"
"br",1992,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",1993,"RT @rafaelkjls: imaginando se por alguma coincidência do destino cair um jogo brasil x portugal nessa copa

a internet esse dia vai pegar f…"
"br",1994,"RT @InfosFuteboI: Marcelo será o capitão do Brasil na estréia do time na Copa do Mundo! https://t.co/Cg2LQ93C3e"
"br",1995,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",1996,"RT @ohmystonefield: Época de copa até meu cu é verde e amarelo HOJE TEM BRASIL"
"br",1997,"RT @luIapeIobrasiIl: nessa copa do mundo vou torcer pro Brasil feito um condenado... RUMO AO HEXA"
"br",1998,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",1999,"Tirei Brasil! https://t.co/PVHVKhuGmj"
"br",2000,"RT @arthursantosx: Hoje tem Brasil e ele não pode perder pq a gnt arrumou briga com todos os paises da copa"
"br",2001,"RT @lluizcrf: Hoje tem Brasil // Lembrei do último resultado do Brasil na Copa https://t.co/qHMHOfQzI0"
"br",2002,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2003,"@loser0144 A copa não é no Brasil caralho"
"br",2004,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2005,"RT @lluizcrf: Hoje tem Brasil // Lembrei do último resultado do Brasil na Copa https://t.co/qHMHOfQzI0"
"br",2006,"RT @lluizcrf: Hoje tem Brasil // Lembrei do último resultado do Brasil na Copa https://t.co/qHMHOfQzI0"
"br",2007,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2008,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2009,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2010,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2011,"RT @luIapeIobrasiIl: nessa copa do mundo vou torcer pro Brasil feito um condenado... RUMO AO HEXA"
"br",2012,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2013,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2014,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2015,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",2016,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",2017,"RT @fabri_luisa: Quero muito BRASIL X PORTUGAL na copa. Imagina a torcida brasileira gritando "" devolve o nosso ouro !! "" Kkkkkkkkk vlw Sha…"
"br",2018,"Agora eu to pronta pra copa, bora Brasil https://t.co/EbarDLgJl4"
"br",2019,"RT @FlaDaDecepcao: Hoje tem jogo da seleção!
Calma, o Flamengo só joga daqui a 1 mês.
Hoje tem Brasil estreando na Copa do Mundo. Não é alg…"
"br",2020,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2021,"Eu na copa 2014: Brasil do caray! Nunca mais torço pra essa merda. 

Eu não copa 2018: Deus proteja o menino Ney po… https://t.co/L161lffmj6"
"br",2022,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2023,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2024,"RT @williamdiiaz: HOJE TEM ESTRÉIA! 
HOJE TEM BRASIL NA COPA E NÓIS TA COMO? https://t.co/bN5KPllVmK"
"br",2025,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",2026,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2027,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",2028,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2029,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2030,"Gente se o brasil ganhar a copa eu n sei nem oq eu vou fzr, o neymar ajoelhado no campo com a faixinha 100% na cabe… https://t.co/3EgOxX4X3F"
"br",2031,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2032,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2033,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2034,"RT @zaynpride: portugual: a

brasil: DEVOLVE NOSSO OURO SEUS COLONIZADORES DE MERDA

outros países: a

brasil: deboche, memes da diva da we…"
"br",2035,"Tirei Brasil! https://t.co/TNqkZTr050"
"br",2036,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2037,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2038,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2039,"RT @RicardoDTorrez: HOJE TEM BRASIL NA COPA"
"br",2040,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2041,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2042,"RT @XavierBiiel: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",2043,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2044,"RT @lovesbaIdwin: se der brasil x portugal na final da copa é melhor trancar a taça num cofre pq a taça é de ouro, vai que os portugueses r…"
"br",2045,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2046,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2047,"RT @odanielcornelio: dê rt pra dar sorte pro Brasil na copa. https://t.co/cm5eNKbxnT"
"br",2048,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2049,"Eu: nem ligo pra copa

Eu quando chega o dia do Brasil jogar: https://t.co/RfhfPEIqQB"
"br",2050,"RT @CdeCorinthians: HOJE TEM BRASIL CARALHOOO DIA DE DAR TAPA NA CARA DE ARGENTINO FALA QUE MARADONA ES MENOR QUE ROMERO DIA DE XINGA A VÓ…"
"br",2051,"RT @blackpinkddl: a gente fala mal do Brasil mas chega a copa e nois ta como? #BRA https://t.co/GOKJkakepm"
"br",2052,"imagina se o brasil ganhar essa copa já pode fazer fanfic do brasil humilhado pela alemanha e que deu a volta por c… https://t.co/Wjb7Tz4UwZ"
"br",2053,"RT @shinejjeongguk: se o brasil perder essa copa depois de arrumar briga com o mundo todo eu gostaria de declarar que eu não sou brasileira…"
"br",2054,"se o brasil não ganhar a copa eu vou ter que apagar muitos memes"
"br",2055,"RT @lvargas_lva: sou fã do futebol do Messi e do cr7, mas é copa porra, é Brasil foda-se os 2, são rivais

menino ney vai trazer nosso hexa"
"br",2056,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2057,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2058,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",2059,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2060,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2061,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2062,"RT @rbdpaixao: MEU DEUS HOJE É DIA DE BRASIL

HOJE TEM BRASIL ESTREANDO NA RUSSIA

FINALMENTE CHEGOU DIA DO VERDADEIRO JOGO DE ABERTURA DA…"
"br",2063,"RT @InfosFuteboI: Marcelo será o capitão do Brasil na estréia do time na Copa do Mundo! https://t.co/Cg2LQ93C3e"
"br",2064,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2065,"RT @williamdiiaz: HOJE TEM ESTRÉIA! 
HOJE TEM BRASIL NA COPA E NÓIS TA COMO? https://t.co/bN5KPllVmK"
"br",2066,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2067,"@NatiliGregorio Deve ser por causa da copa, aparece tanta coisa do Brasil, ai bate aquela saudade da terrinha. Mas… https://t.co/Ki8SvAkTo4"
"br",2068,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2069,"RT @ttwitandu: BRASIL ESTREIA HOJE NA COPA <f0><U+009F><U+0092><U+009A><f0><U+009F><U+0092><U+009B><f0><U+009F><U+0092><U+0099><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> https://t.co/0m1Grf9XRb"
"br",2070,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2071,"RT @RayaneBianchi: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br…"
"br",2072,"O que eu mais queria nessa copa era uma vitória linda do Brasil sobre Portugal"
"br",2073,"Mas não é só futebol amor, É COPA , É BRASIL <f0><U+009F><U+0092><U+009A><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> https://t.co/iIfHaghyEW"
"br",2074,"RT @BTSONCHAT: nj: quer ver a copa?
jh: nah não to muito interessado não 
th da sala: PASSOU PASSOU PASSOU UM AVIÃO 
jh: E NELE TAVA ESCRIT…"
"br",2075,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2076,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2077,"RT @InfosFuteboI: Marcelo será o capitão do Brasil na estréia do time na Copa do Mundo! https://t.co/Cg2LQ93C3e"
"br",2078,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2079,"Eu sou aquele q durante o inicio do ano cagava pra copa, mais na véspera do Brasil estrear, tá numa aflição...
#RumoAoHexa 
#VaiBrasil"
"br",2080,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2081,"RT @InfosFuteboI: Marcelo será o capitão do Brasil na estréia do time na Copa do Mundo! https://t.co/Cg2LQ93C3e"
"br",2082,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2083,"RT @zaynbrokens: amanha vai ter o primeiro jogo do brasil na copa isso nao é um treinamento gente nao é amistoso é copa https://t.co/BmTGmA…"
"br",2084,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2085,"RT @YgorGaspar1: Hoje é o dia que suíço chora e a mãe não vê
Dia de abraçar o estranho ao lado gritando gol
Dia de se reunir com família e…"
"br",2086,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2087,"HOJE TEM BRASIL NA COPA DO MUNDO"
"br",2088,"RT @cavalinhodoffc: HOJE TEM BRASIL NA COPA MEUS AMIGOS <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7>"
"br",2089,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2090,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2091,"MEU DEUS HOJE É DIA DE BRASIL

HOJE TEM BRASIL ESTREANDO NA RUSSIA

FINALMENTE CHEGOU DIA DO VERDADEIRO JOGO DE ABE… https://t.co/6OQtsfl5Rs"
"br",2092,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2093,"RT @guicasarsa_: dr estranho: eu avancei no tempo para acessar os 14 milhões possíveis resultados da copa do mundo.
brasil: quantos a gente…"
"br",2094,"Hoje tem Brasil e a blusa da copa de 2014 não serve mais"
"br",2095,"a nigeria deveria ir direto p final c o brasil só por ter os jogador mais bonito da copa"
"br",2096,"RT @cabaredlana: Hoje tem jogo do Brasil na copa e vai dar tudo certo porque temos Deus, Jesus e Espírito Santo ao nosso lado. <U+2764><U+FE0F> https://t…"
"br",2097,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",2098,"RT @otariano: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",2099,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2100,"Tirei Brasil! https://t.co/bfwSFbSvlZ"
"br",2101,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2102,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2103,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2104,"Vou ir dormir que hoje tem copa e o mais importante, TEM BRASIL"
"br",2105,"RT @zaulcxx: gente serio se o brasil perder essa copa eu n sei nem onde enfiar minha cara pelo tanto que a gente ja brigou nesse site"
"br",2106,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2107,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2108,"RT @RamonMilGr4u: HOJE TEM MENINO COUTO
HOJE TEM MENINO NEY
HOJE TEM QUE TER #AloMae 
HOJE TEM A ESTRÉIA DA MAIOR SELEÇÃO DO MUNDO
HOJE INI…"
"br",2109,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",2110,"RT @bbeltorres: Chega de mimimi de que não devemos torcer pro Brasil pq o país está em crise, q temos outras coisas mais importantes p se p…"
"br",2111,"RT @flawlessabrwna: meu twitter tá todo brasileirinho

gente com icon da copa
gente com icon de famoso com roupa do brasil
gente com bandei…"
"br",2112,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2113,"RT @jefer234: SE O BRASIL NÃO REAGIR E FAZER PRESSÃO DIA 26/6 O CANALHA DO LULA ESTARA NO SITIO DE ATIBAIA, ASSISTINDO A COPA DO MUNDO E RI…"
"br",2114,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2115,"RT @InfosFuteboI: Marcelo será o capitão do Brasil na estréia do time na Copa do Mundo! https://t.co/Cg2LQ93C3e"
"br",2116,"RT @hemiornegranger: brasil vai ganhar a copa movido pela força do ódio"
"br",2117,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",2118,"RT @Vini11junior: Melhor coisa da copa é isso, geral reunido pra ver o jogo do Brasil https://t.co/DpTw0UJYYQ"
"br",2119,"RT @ghh_alves: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",2120,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2121,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2122,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2123,"GENTE PELO AMOR DE JESUS EU TO DESESPERADA EU ACHO QUE TO PERDIDA NA ILHA LA DE LOST
EU SÓ NOTEI AGORA QUE TA ROLAN… https://t.co/OCGDie8f3V"
"br",2124,"RT @NostalgiaFlu: Estreia do Brasil na copa nos tá como #BRA https://t.co/YTkJ2cCWuW"
"br",2125,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2126,"RT @GaldinoSCCP: HOJE TEM BRASIL, FILHOTE!!! 
HOJE TEM COPA DO MUNDO
DIA DE BATER EM ARGENTINO SAFADO"
"br",2127,"E hoje terminou o 3°dia da Copa. Vitória da França sobre a Austrália.
Depois empate entre Argentina e Islândia.
Apó… https://t.co/YTImjOvNs0"
"br",2128,"RT @NostalgiaFlu: Estreia do Brasil na copa nos tá como #BRA https://t.co/YTkJ2cCWuW"
"br",2129,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",2130,"Não julgo, se eu tivesse um filho em época de Copa ele se chamaria 
Vai Menino Ney 100% Jesus

HOJE TEM BRASIL https://t.co/gqHKUCNq6x"
"br",2131,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",2132,"RT @launcastro: HOJE É DIA DE BRASIL NA COPA MEU IRMAO EU TO COM PAU DURASSO"
"br",2133,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2134,"Engraçado quando eu escuto Whisky A Go Go só consigo lembrar do: “A copa do Brasil eu tenho 3 e o brasileiro já gan… https://t.co/rzdxlGwVoB"
"br",2135,"Tirei Brasil! https://t.co/ivcwwZSM30"
"br",2136,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2137,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2138,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2139,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2140,"RT @DepEduardoCunha: Daqui a pouco a estréia do Brasil na copa"
"br",2141,"Madson vulgo O Foda é um meio de campo atualmente joga no Catar, após se destacar no Voltaço, foi jogar no Vasco ao… https://t.co/XyVfShJuvT"
"br",2142,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2143,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",2144,"RT @EquipeLiamPayne: Liam Payne falando em uma entrevista recente que acredito que o Brasil seja o campeão da Copa do Mundo esse ano. <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> <U+2764>…"
"br",2145,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2146,"RT @PedroSandes7: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",2147,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2148,"RT @FlaDaDecepcao: Hoje tem jogo da seleção!
Calma, o Flamengo só joga daqui a 1 mês.
Hoje tem Brasil estreando na Copa do Mundo. Não é alg…"
"br",2149,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",2150,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2151,"RT @PortalTracklist: Liam Payne sobre Copa ao ser questionado sobre quem ele acha que vai ganhar: 

""Eu espero que a Inglaterra, mas eu ach…"
"br",2152,"RT @SpnTentation: vcs já pararam pra pensar que dean mata lucifer bem no dia do jogo do brasil na copa isso é um sinal eu acho #Supernatura…"
"br",2153,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2154,"RT @lucabrita: Antes da copa: eu nao vou torcer pro Brasil não, o país cheio de problema a

Na copa: https://t.co/nw4rEIy1Ok"
"br",2155,"RT @DepEduardoCunha: Daqui a pouco a estréia do Brasil na copa"
"br",2156,"RT @BTSONCHAT: nj: quer ver a copa?
jh: nah não to muito interessado não 
th da sala: PASSOU PASSOU PASSOU UM AVIÃO 
jh: E NELE TAVA ESCRIT…"
"br",2157,"RT @ultrajano: Tudo certo! Segunda-feira a partir de 18hs no Papo com Zé Trajano na TVT, canal 44,1 HD e rádio Brasil Atual, 
98,9 FM, a es…"
"br",2158,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",2159,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",2160,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",2161,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2162,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",2163,"RT @zaynpride: o brasil tem q ganhar essa copa pq

1° a alemanha ta perto de empatar com a gente no quesito país q mais ganhou copas do mun…"
"br",2164,"RT @CdeCorinthians: HOJE TEM BRASIL CARALHOOO DIA DE DAR TAPA NA CARA DE ARGENTINO FALA QUE MARADONA ES MENOR QUE ROMERO DIA DE XINGA A VÓ…"
"br",2165,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
